,scrapping_date,url,product_id,one_review_posted_time,one_review_title,one_review_text,one_review_stars
2620,2020-10-26 01:52:27.846720,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Sep 25, 2020 11:31 PM",Does the job,"Have two monitors that are set up in a side by side configuration and connected to a MacBook pro, used for online classes. Does the job.",5
2621,2020-10-26 01:52:27.873333,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Sep 18, 2020 5:56 PM",Great for what I need it for,"I've had this for a month, and so far so good. I use it as an extended display for my laptop and I have no issues with it for what I'm using it for.",5
2622,2020-10-26 01:52:27.901719,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Aug 21, 2020 5:01 PM",Excellent Product,"Very clear, large-sized screen perfect for my work and study extended monitor. This gives me practically 3 screens if plitted into two in addition to the host laptop from which I extended the display.",5
2623,2020-10-26 01:52:27.928354,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Oct 10, 2020 11:17 AM",Large & easy to see screen for working at home.,Great for working at home.  Makes everything easy to see for my old eyes that need everything super large.,5
2624,2020-10-26 01:52:27.959336,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Oct 17, 2020 2:43 PM",lol,i love it....i needed it....it was all i could ask for...i am very happy with this buy....,5
2625,2020-10-26 01:52:27.987773,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Oct 23, 2020 7:52 PM",Great monitor,It’s exactly what I needed. The colors are true and the picture is clear.,5
2626,2020-10-26 01:52:28.015324,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Sep 25, 2020 4:56 PM",Just what I needed,It was much bigger than I was anticipating but ended up being just right for what I needed. Great for video games and movies.,5
2627,2020-10-26 01:52:28.043566,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Oct 2, 2020 6:48 PM",An awesome monitor!,"Great price, wonderful quality, top notch monitor. Upgraded from a 22” and it seems huge! I’ll never go smaller!",5
2628,2020-10-26 01:52:28.070601,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Jul 27, 2020 10:13 AM",Great for what its supposed to do - not for gamers,"This is a very solid, reliable and well designed monitor. It's thin and bright. Perfect for everyday use and traditional business work but do not expect a gamer experience - because you will be disappointed. 

All in all, its very solid.",5
2629,2020-10-26 01:52:28.097945,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Oct 2, 2020 5:10 PM",Nice monitor.,"Nice monitor, no problems.
Nice monitor, no problems.
Nice monitor, no problems.
Nice monitor, no problems.",5
2630,2020-10-26 01:52:28.126593,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Oct 17, 2020 11:38 PM",5 star video quality,i'm very satisfied with the picture quality and the price i paid for the product,5
2631,2020-10-26 01:52:28.153658,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Aug 28, 2020 11:20 PM",Good average monitor,"It’sa great monitor for the average consumer. Crisp picture and no problems with screen. Gamers probably will want higher refresh rate, but this is good enough for me",5
2632,2020-10-26 01:52:28.180397,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Oct 23, 2020 6:00 PM",HD monitor,Quick and easy pick-up.  It was ready before I was notified.,5
2633,2020-10-26 01:52:28.207013,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Oct 17, 2020 1:18 PM","Good for work n school, not gaming",Screen is great the only point I was disappointed about was it is not touch screen. There’s more monitors out there I wouldn’t recommend for gaming if you’re getting Dell.,4
2634,2020-10-26 01:52:28.235615,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Oct 21, 2020 10:19 PM","dell-27""","nice size, good picture clarity, easy to use,  I  love it.",5
2635,2020-10-26 01:52:28.262992,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Oct 2, 2020 6:46 PM",good picture,i use these for trading. no mount on the back so had to go with an adapter. otherwise love them.,5
2636,2020-10-26 01:52:28.289401,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Oct 16, 2020 10:30 PM",Good value,"Excellent picture for a 1080P monitor, and a good value for the price.",5
2637,2020-10-26 01:52:28.316109,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Aug 22, 2020 8:58 PM",Excellent monitor!,"I bought this monitor to use with my laptop, since I'm doing most of my work from home.  It comes with an HDMI which makes it immediately useable when plugged in.",5
2638,2020-10-26 01:52:28.342672,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=4,6394138,"Oct 23, 2020 4:41 PM",Alisa,like the product so much purchased an additonal one,5
2639,2020-10-26 01:52:36.790586,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Aug 12, 2020 5:59 PM","Dell - 27"" IPS LED FHD FreeSync Monitor - Piano Bl","Fantastic monitor, excellent response time, truly the best monitor I have ever owned works great with the latest games, movie quality videos and all around everyday broadcasts.",5
2640,2020-10-26 01:52:36.824827,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Oct 23, 2020 4:48 PM",Excellent Monitor,Easy set up with everything needed was in the box.,5
2641,2020-10-26 01:52:36.852524,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Oct 21, 2020 8:22 PM",Very helpful,Screen resolution Perfect for Doing office work!!!,5
2642,2020-10-26 01:52:36.879275,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Oct 2, 2020 7:11 PM",Good for present to love ones,my son loves it so much.  he use it for his games and to his homework.  Highly recommend,5
2643,2020-10-26 01:52:36.905800,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Oct 11, 2020 2:21 PM",Best computer monitor,"Bright, crisp color - high definition clarity - works with any computer.",5
2644,2020-10-26 01:52:36.932686,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Oct 4, 2020 7:41 AM","Nice monitor, good price","It's a great clean monitor, come with the cable, great price after the price match.",5
2645,2020-10-26 01:52:36.960926,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Sep 18, 2020 9:25 PM",Awesome picture,"great picture, awesome for gamers, Set this up with ease and watching movies since we can't go to theater",5
2646,2020-10-26 01:52:36.987693,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Oct 15, 2020 3:39 PM",Hands down best,"Love the size of the screen! Great quality, always love Dell!",5
2647,2020-10-26 01:52:37.015122,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Oct 2, 2020 5:48 PM",Love it!!!!!!!!!!!!,Perfect monitor.  No hassle setup.  Plug and play.  Great picture.  Vivid colors.,5
2648,2020-10-26 01:52:37.044665,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Sep 25, 2020 4:59 PM",Good Buy,"Got this monitor for my high schooler to help with @home school. The setup was quick and easy; an easy 3-step process. It fit nicely into the nook on her desk and looks great!

Thank you!
Tamara",4
2649,2020-10-26 01:52:37.072405,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Oct 12, 2020 1:29 PM",Great Monitor,This monitor is great to use as split screen for online classes.,5
2650,2020-10-26 01:52:37.099145,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Jul 25, 2020 1:46 PM",great addtion to laptop dock.,"great monitor, using it in conjunction with my work laptop.  the 27"" screen make it almost like having 3 laptop monitors.  I appreciated that a HDMI cable came with, didn't have to dig for one.",5
2651,2020-10-26 01:52:37.123583,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Oct 16, 2020 6:13 PM",Dell,Wish this had a USB port as well and speakers it’s dell,5
2652,2020-10-26 01:52:37.150750,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Sep 16, 2020 5:52 PM",It is a good monitor,It is very useful for working from home. With the pandemic working from home has made life easy for me.,5
2653,2020-10-26 01:52:37.177530,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Oct 23, 2020 7:46 PM",Just What She Needed,"Everything my wife needs to go with her new PC. The screen is big and bright, and non reflective. She's very happy with it.",4
2654,2020-10-26 01:52:37.204177,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Oct 17, 2020 5:26 PM",Love it,Perfect size for our gaming set up. Clear and light.,5
2655,2020-10-26 01:52:37.230959,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Oct 11, 2020 11:31 AM",Excellent display,Needed to up grade from smaller display.   Beautiful picture.,5
2656,2020-10-26 01:52:37.258858,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Oct 16, 2020 12:09 PM",Good monitor,"Good size price and easy to connect.
I will buy again",5
2657,2020-10-26 01:52:37.284999,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Sep 11, 2020 7:23 PM",Average quality vs price,"It is sturdy and reliable. One of the most important specifications when I’m searching for a monitor is the resolution, and this monitor is just HD. Might be other options with better screen resolution on the market.",4
2658,2020-10-26 01:52:37.311709,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=5,6394138,"Sep 29, 2020 7:16 PM",very pretty monitor,The monitor has a clarity perception and its easy to move to place to place.,5
2659,2020-10-26 01:52:46.638494,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Jul 24, 2020 7:24 PM",Great monitor,I purchased the monitor recently and have been pleased. It fits well on my desk and is a huge improvement over my laptop. Much more room to view more than one document or spreadsheet.,5
2660,2020-10-26 01:52:46.672926,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Sep 1, 2020 1:44 PM",Great monitor!,I have had this monitor for about a month and am very pleased. It functions just as advertised and the display is great.,5
2661,2020-10-26 01:52:46.699665,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Oct 2, 2020 6:16 PM",decent for the price,Monitor works as intended. Product was easy to hook up and set up.,5
2662,2020-10-26 01:52:46.724239,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Jul 12, 2020 1:44 PM",Best decision Ever,"Was looking to upgrade my tv for gaming, but got recommended to a monitor. I play on the Xbox and this monitor has excellent quality, but amazing refresh rate! Has improved my gameplay as well",5
2663,2020-10-26 01:52:46.751174,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Jul 25, 2020 6:55 AM",LED Monitor,"I purchased this Dell LED 27"" monitor to replace a 15yr old LCD monitor 24"".  I am pleased with this purchase and the quality is above average as I would expect from Dell.",5
2664,2020-10-26 01:52:46.777989,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Oct 3, 2020 2:15 PM",Great,Great value and great quality monitor for what I needed it for,5
2665,2020-10-26 01:52:46.804522,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Sep 18, 2020 5:30 PM",Great monitor for teachers.,Excellent product just perfect for what I need to do my work and project my lessons.,5
2666,2020-10-26 01:52:46.831519,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Sep 25, 2020 4:50 PM",Great home office monitor,excellent picture. Perfect home office monitor. Good value for the price.,5
2667,2020-10-26 01:52:46.858269,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Sep 4, 2020 8:55 PM",large screen,the screen is very large so you can use it for movie night with other people (which is why i bought it),5
2668,2020-10-26 01:52:46.886472,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Aug 14, 2020 5:22 PM",Great Monitor and picture quality,Purchased this monitor for my media team to help live streaming.  It have a great picture and all the functionality we were looking for,5
2669,2020-10-26 01:52:46.913476,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Oct 1, 2020 1:01 PM",Perfect for working at home.,Great value and perfect for office work. Getting another one!,5
2670,2020-10-26 01:52:46.940460,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Jul 31, 2020 5:07 PM",Great monitor for home use,I bought this monitor so my wife could have some thing to use while she was with me during the Covid lockdown. It worked great with wonderful resolution.,5
2671,2020-10-26 01:52:46.967249,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Sep 25, 2020 4:48 PM",Great screen,Works great with my gaming console. Clear easy to use and configure.,5
2672,2020-10-26 01:52:46.994090,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Sep 20, 2020 7:26 AM","Dell 27"" LED FHD FreeSync Monitor","Cons: It's pricey!  It didn't come with a VGA cable. There's no audio output. 

Pros: The images are clear, quality is good. If you can catch it on sale, it is a good buy.",4
2673,2020-10-26 01:52:47.022282,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Aug 7, 2020 9:57 PM",Great second monitor for working from home,"Connected seamlessly with my pc laptop, provides a lot more screen real estate. Perfect for business apps, vpn, even works for AutoCAD",5
2674,2020-10-26 01:52:47.050172,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Sep 25, 2020 5:18 PM",Good quality!,"Good value, 65hz is enough for daily tasks and decent gamming",5
2675,2020-10-26 01:52:47.080452,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Sep 17, 2020 9:44 AM",Great monitor,My son has been using this as a double monitor and loves it.  No issues.,5
2676,2020-10-26 01:52:47.108633,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Sep 11, 2020 5:15 PM",Great picture,"Got 2 of these bad boys, Picture is very nice.  Not VESA mountable, stand only.",5
2677,2020-10-26 01:52:47.135336,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Sep 2, 2020 4:59 PM",Great Monitor,"The service was good, in and out, quick.
The monitor was excellently what I was looking for.",5
2678,2020-10-26 01:52:47.162305,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=6,6394138,"Apr 11, 2020 3:55 PM",Monitor is great for use with office laptop,"I love the monitor.  Viewing videos and movies on this monitor the visuals are great.  In addition, using this the monitor with my business laptop has been a godsend.  

The monitor on the laptop is too small to handle the Excel spreadsheets  I work on  a daily basis it makes my life (and eyes) easier!!",5
2679,2020-10-26 01:53:00.320117,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Sep 25, 2020 5:16 PM",Quick delivery and easy setup,Arrived quickly; easy setup and good price.  A no brainer.,5
2680,2020-10-26 01:53:00.355639,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Aug 8, 2020 1:07 AM",Excellent for school,"It works as I expected. Good view angle and sharp contrast for school purposes. I don’t use it for games, so no comments for it.",5
2681,2020-10-26 01:53:00.382497,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Jul 4, 2020 8:53 AM",It’s a good Dell monitor,"I purchased this monitor because Dell monitors are pretty reliable from my experience. Image quality is sharp. I’m not a gamer but backgrounds, text, and graphics all look good.",5
2682,2020-10-26 01:53:00.409587,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"May 23, 2020 2:36 PM",Big and beautiful,"I love this monitor! Much bigger than my old monitor, beautiful resolution! I can see census photos for my genealogy without my glasses!

To be honest, I checked the Dell web site and it was higher there and would take longer to deliver.",5
2683,2020-10-26 01:53:00.436331,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Sep 18, 2020 9:38 PM",Love this monitor,"I loved this monitor, the resolution is excellent, I recommend it",5
2684,2020-10-26 01:53:00.462982,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"May 23, 2020 2:12 PM","Great visuals , overall a great item","It's really a cost effective monitor! My only problem (which was due to my lack of research on the product) is that it doesn't have built-in speakers. However, this isn't an issue if you use headphones/earphones or external speakers.",5
2685,2020-10-26 01:53:00.489925,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Jul 10, 2020 5:02 PM",Beat Amazon's Price,"Exactly what I needed/wanted; customer service is always excellent, package arrived prior to date expected and was in great condition with no damage whatsoever!",5
2686,2020-10-26 01:53:00.516518,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Jul 26, 2020 7:06 PM",Great Screen,This computer screen is a great buy. It is very large and has a nice resolution to it. Very great for video gaming and watching videos.,5
2687,2020-10-26 01:53:00.544374,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Sep 16, 2020 7:41 PM",Amazing picture,Bought it for my son for gaming it has great picture quality.,5
2688,2020-10-26 01:53:00.571202,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Sep 11, 2020 8:05 PM",Great Monitor,Large format.  Outstanding clarity.  A pleasure to view and use.,5
2689,2020-10-26 01:53:00.598543,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Oct 21, 2020 5:53 PM",Great deal,Solid monitor overall.  Color is what you would expect at this price point.,4
2690,2020-10-26 01:53:00.625449,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Sep 18, 2020 5:24 PM",Great product omg I love itrttt so much hiii I lov,Great product omg I love itrttt so much hiii I lovE it,5
2691,2020-10-26 01:53:00.651564,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Sep 4, 2020 6:50 PM","Love, love, love it.","Love the monitor, has a great picture and nice and bright, Very Smooth!",5
2692,2020-10-26 01:53:00.678133,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Sep 18, 2020 6:26 PM",Very nice monitor,"I'm happy with it the quality is good
Recommend it",5
2693,2020-10-26 01:53:00.704543,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Sep 26, 2020 2:43 AM",Nice monitor,Works very well and nice graphics. It would have 5 stars except it doesn't have pre drilled holes to mount to monitor stand.,4
2694,2020-10-26 01:53:00.730920,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Aug 14, 2020 4:56 PM",It is what I was looking for.,"The quality of the monitor is very good, Now I can read the fine print even hooked to the laptop.",5
2695,2020-10-26 01:53:00.756886,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Sep 5, 2020 4:15 PM",Great for casual gaming,We bought this for gaming and looks great in non competitive gaming,5
2696,2020-10-26 01:53:00.783367,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Sep 11, 2020 5:53 PM",great extra monitor for home schooling,great extra monitor for home schooling connected to laptop,5
2697,2020-10-26 01:53:00.810193,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Aug 19, 2020 10:50 PM",Perfect & Much Needed,"Can't go wrong w/Dell & 27"" screens. These are for work/office use, and they work great",5
2698,2020-10-26 01:53:00.836988,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=7,6394138,"Jun 19, 2020 5:35 PM",Love these screens!,These have been game changes for me. Went from a laptop to two of these so I can work from home more efficiently. Love how sharp they are and how easy it was to set up!,5
2699,2020-10-26 01:53:09.967959,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=8,6394138,"Sep 11, 2020 11:46 PM",Great monitor,Very pleased with this monitor .  It performs perfectly,5
2700,2020-10-26 01:53:10.001821,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=8,6394138,"Oct 23, 2020 8:11 PM",Good work at home monitor,Great monitor for working at home. I would recommend this monitor.,4
2701,2020-10-26 01:53:10.032296,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=8,6394138,"Aug 14, 2020 6:36 PM",Great monitor (gaming),"Picture very crisp, great 1080p gaming 75hz monitor, everything looks great in this monitor",5
2702,2020-10-26 01:53:10.060536,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=8,6394138,"May 22, 2020 8:05 PM",Very pleased with this monitor.,I had a much smaller monitor that I had borrowed from my son-in-law. After moving I had to reconfigure my office and at his suggestion purchased this.  Good image. Very pleased.  Dell is the best.,5
2703,2020-10-26 01:53:10.088977,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=8,6394138,"Sep 4, 2020 7:56 PM",Great,This is a great product. I highly recommend this product.,5
2704,2020-10-26 01:53:10.116496,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=8,6394138,"Aug 30, 2020 4:38 PM",Great experience,"Good experience overall, everything works perfectly. Thank you",5
2705,2020-10-26 01:53:10.143095,https://www.bestbuy.com/site/reviews/dell-27-ips-led-fhd-freesync-monitor-piano-black/6394138?variant=A&verifiedPurchaseOnly=true&page=8,6394138,"Aug 29, 2020 12:25 PM",Great screen.,"does the job I needed it to do, clear picture and great quality",5
